arrival_rate,service_rate,num_servers,avg_wait_time
8.551974901393342,7.943947298576728,2,0.03721291704163509
5.372950988252285,6.07120409699669,4,0.0004161468978054504
4.21983966009816,7.557851938643643,5,0.0
1.9908614896169323,11.066127160941841,5,0.0
9.203577083452164,14.599948546993764,4,8.431165594165818e-05
6.99734384913209,7.621959796899001,5,0.0
9.518384374426006,4.919851116567466,5,0.0013016137837835616
7.419211488714708,9.293346628925303,2,0.00955234647582958
3.393034858685255,5.448722093276302,2,0.031375713727209195
3.9420770881222116,6.9204299852303075,5,0.0
7.778662630680733,5.956404812753699,5,0.0009942251934750143
3.2034387146534544,14.905802314235913,2,0.0005758792791472652
4.137236407081686,2.1106549708745344,1,13.995461830980934
7.016069560468338,9.514683846978086,4,0.0001038246564053785
2.9718790686787324,8.835525778223973,2,0.004076818588656652
1.5805829981388297,9.36620623626479,4,0.0
8.881839537604122,7.804335759035516,1,0.8427586445905347
4.575783501795178,10.612843275525371,1,0.057228247008497254
2.036435563402789,14.164365705943554,5,0.0
5.552836197664055,9.005901385294205,4,0.0
5.190327079450214,2.671766052538026,2,1.4152383053603557
1.21659030019101,3.808716958012121,4,0.0
4.998243291481526,14.539404949656245,3,2.184801577941556e-05
9.847947785857688,11.112856522404604,4,0.00022854893246499115
4.406754957667361,4.209229326592911,4,0.0
5.608875802674748,11.800333414182797,1,0.0867910446036469
5.522414103119582,11.981681289591707,4,2.2974723674947705e-07
7.3808497001778335,3.4921730200461925,2,2.2975355752556688
9.859796541622735,14.447294232939349,4,9.368879337936054e-05
4.126883443199179,12.28580987242775,5,0.0
2.139302902976249,4.884945979543483,4,0.0
2.100981755694661,2.1685350444531903,5,0.0
6.328539647782591,10.674835509208805,5,0.0
1.3094195812218965,11.258832387158025,4,0.0
3.15671884028191,11.41172635015674,4,0.0
9.64240189351969,14.023146402883954,2,0.006661938145416204
1.8587462674500632,8.698301316300515,1,0.01536381812568695
6.2340302606449844,8.841888555511511,5,0.0
2.6254790544135242,9.197973405859532,5,0.0
9.302200129341756,5.977602514953711,4,0.005480360342089541
5.756765838029478,4.235270100642108,5,0.00028487573013000997
5.2180267897686,10.722170556251262,4,0.0
6.502547647988753,8.525541633429192,5,0.0
5.132861840314714,11.965960589420384,5,0.0
1.7453230899076795,13.67656600898547,3,0.0
8.086661400514004,10.616951564367843,2,0.010089891139792855
5.531450346788509,7.875974761763642,2,0.023497513942687526
9.148737376598788,4.321300317370412,1,14.806613835185711
8.374911336461041,11.716120073911885,3,0.0004754925738313345
9.537886861973202,5.596090527830537,2,0.21466183938777292
3.7859941194810984,13.48616469397258,4,0.0
9.751309646955521,13.872798107368357,4,1.2228222696563763e-05
6.023829706401148,2.778509657818878,1,15.183204163564541
4.134427610497594,12.094564439162095,1,0.046681892169608816
9.861757927603708,5.675102932535531,4,0.00436414761704517
3.8869815779285553,6.994701023426331,5,0.0
3.9042555522557185,5.070538627632127,1,0.9931146014320331
2.7617698201790866,12.831849177442656,5,0.0
9.487916188548114,5.588500818741161,5,0.00092364987120134
7.5179220667424875,4.885540431745881,3,0.016352574429392207
2.7989206104822064,4.753647100165527,3,0.0025783231008145594
8.122348373462653,6.697724688607266,5,0.000493983586773992
2.075703445101115,2.9033358501384523,1,0.5097959830225783
4.6270129763241465,6.579173680712405,3,0.0022820789970433714
2.637018414660112,13.406142839785158,2,0.0
6.795039353879385,6.98430720386329,5,0.0
6.326379538876876,8.316717035275946,5,0.0
9.811584160025971,10.10025696669838,5,7.998941583468152e-05
9.48437790028513,12.378985550239287,2,0.012279567164651155
2.245743277434616,4.167043709404972,3,0.003086026629052722
3.3365272144431612,12.226272762531996,4,0.0
1.1629032213573829,6.906396145211706,4,0.0
4.118444882218624,14.655617347164615,5,0.0
6.358863921574035,12.888516319466603,2,0.002001848023155021
4.303702239723849,4.168648445567539,3,0.009506551820824402
4.162080355730514,5.129059402116752,5,0.0
8.882939900879556,10.401526546435951,5,0.0004264366931432435
1.8023416984146685,10.162575976540312,2,0.0005483917186643437
9.811983942199562,4.477307782369781,5,0.004854286982529114
2.7984124539634085,11.407083626285663,3,0.0
4.485716404747542,12.892529745357278,4,0.0
8.91305984872221,3.379507064313262,4,0.05956022385358094
6.658212772713779,3.3662502441750335,4,0.02287698433808269
6.14223547042512,9.912818207003138,2,0.008580328284051673
1.9736960202880471,4.177838003055648,5,0.0
6.179072761800307,14.548478255954514,5,0.0
3.3032583799608815,4.990492038072491,5,0.0
5.862026888539345,6.101593732046555,5,0.0005500074956965163
9.882599590193493,7.381762292992273,1,5.214936586493986
6.679827793620257,7.622502066109429,2,0.03967677331637535
7.512407332119846,9.105505733711398,3,0.0018632595068797683
2.0031183134429598,7.479864700144006,3,0.0
3.5007213279742424,3.946054538545562,1,2.4205606002101447
8.118506750339277,12.163759637903542,3,0.0012750186546321247
5.407737237025115,3.398758732604885,2,0.4137891377344331
6.3314577887434815,7.551068459706607,4,0.00031949880988612
3.502431804556767,11.785936207268774,1,0.03053265473289917
5.995694707821785,7.952521952773573,1,0.6328976705930585
7.240417026029454,12.383123559894681,3,0.0020480474416352057
2.3882945702329574,7.809321736625965,2,0.00260196211979101
1.2700467258599175,6.085427148262373,5,0.0
8.638846055229282,14.15057544087092,5,0.0
7.453644902411741,7.523063779883956,5,0.00015684976654963453
1.9959396774944387,9.883797907147262,1,0.023551935075584354
9.792448502651514,11.14709354074252,4,0.0003391673879334109
6.098167096900681,9.504839839340761,4,0.00018670857453584672
1.4781230373258876,13.032732528235343,5,0.0
7.2255049819400945,4.916156590583501,5,1.811837895560121e-05
8.744923642504258,11.468767979616162,3,0.0022132873349924903
6.837124305855214,13.597265701536951,1,0.0627464671405828
9.864652959473927,4.92733308589221,1,10.05378213590092
1.9263133798612542,13.166450281829809,3,0.0
2.2072189157060316,2.1100168139294992,5,0.0
8.86077613920236,12.348057201359968,4,0.0006599255656056254
9.241428277751046,12.79212369740514,5,0.0
5.20564063748794,7.022536515656473,5,0.0
7.871982423369692,12.753746212092445,1,0.1324928262866907
3.4908524660102502,9.288076060921608,4,0.0
5.113725760610557,5.443214737620447,1,2.74715525492186
9.386265249540271,10.443202421611097,4,0.0008944280796336305
7.012942412924677,11.656741580936327,4,0.00020497141124415207
9.960533153023105,14.21596154642266,4,5.798915667496582e-05
1.8306506825025426,2.94425442156513,3,0.0
2.491791939887354,3.382130335103815,1,0.27968040679696626
5.69340262838571,4.937059583397292,5,0.0
2.3599018830402247,4.923470644831351,2,0.014782074406079374
1.3982397218868616,6.68810806746129,4,0.0
4.028609181359325,5.776682393774542,3,0.0034031732518511482
2.6120019087230917,13.750004787793474,4,0.0
3.264653964317877,13.075313368010438,4,0.0
6.719717198735026,11.709803936932579,2,0.011680758710172686
9.1082236051313,5.948002768078586,3,0.025996131975984986
8.218121177485468,6.298737091040462,5,0.0008846726849622924
2.7378179895958965,7.321473618725025,3,0.0
3.182589961736139,13.472043986581626,2,0.0009556257418335988
6.1387929720106875,13.991876969060053,4,0.0
1.1753110423988615,3.0364793950586946,2,0.0036647279657425085
4.42878258168745,2.4393323174495327,5,0.0006356397280086625
6.5652936872717165,3.850135469809249,4,0.025107539672582713
6.236772414144568,10.380758854922416,4,0.0
1.4435992065790666,3.4181298731998764,4,0.0
3.2462037259886887,11.922441986302964,1,0.02146731828364583
5.067503231580147,11.896060204838639,1,0.07845630317838645
4.5605704486670104,9.17576303913691,2,0.014755969366895676
8.763486387540222,2.600296893593315,5,0.03097379404695585
9.27467441895095,11.28705591048772,2,0.008732773689722794
7.561610185433421,5.249058235952824,2,0.12845454391759484
8.618422893140806,2.608888922128777,1,18.30743829362401
6.4908021402099685,7.668953184331793,1,0.47093859077391964
7.139122869484342,9.662006531793963,1,0.17311575466904947
9.87083822482209,2.4512300960129103,1,18.923234882819823
6.719969664451474,3.5969850785962234,2,0.5497531566103647
2.341144187644826,12.158046525055221,5,0.0
7.710292255882765,14.75875840937448,3,0.00027879439172281734
8.785926932655038,13.025513829775814,3,0.0006109179899886447
5.165024365345496,5.392360953271194,5,0.0
7.365912849329228,2.7316485298645254,4,0.17358236899511692
3.3802735174445626,13.346458005347454,2,0.0034943014651217094
5.929783120268829,6.8730876934481815,1,0.6806639768409314
7.671473960533697,3.7910667832315044,5,0.0014366676746745142
1.3300080258336253,8.680365801433886,5,0.0
1.091392793329614,4.776502800814884,5,0.0
1.4532784755297599,13.376490144749562,5,0.0
2.5408257398367233,2.628633511131363,5,0.0
6.388367885530872,5.445297229565657,2,0.12824748697259725
6.1434017538807435,2.910287444991581,2,1.4977162057574647
5.1521678238593545,12.723974507536658,3,0.0001089682697712817
1.8016743063838236,14.612577101872617,4,0.0
2.3139495588998313,10.832462334403516,4,0.0
3.999570055421765,7.858138325946207,1,0.10727704359662539
5.616543646149013,5.900564743047255,3,0.01044682035073322
5.97442339059884,6.123290258768399,3,0.007482651712095913
7.120573343043513,4.265826045495007,1,8.570828931031526
7.4229810057690795,10.42779797981575,3,0.0007115621775734382
4.075719026532232,6.254516428397661,5,2.2014071029219046e-05
4.089198466198338,10.092252844483918,2,0.0034585367245061056
4.015598428833453,12.968306343009834,3,0.0
7.133879977684674,8.427788186401495,3,0.0033512821453822654
3.2999758846927567,7.088623823270591,5,0.0
7.474997776490055,9.173675852107015,5,0.0
3.784366691463475,10.437556908271496,1,0.07647767546425231
6.6748883513612265,3.7853930694403704,2,0.7294696895170535
1.9417267709531605,6.215228202641704,1,0.07813635248534312
3.855982063972482,10.257080143259929,5,0.0
3.158507338132149,2.0572590661755616,3,0.07567700167883726
4.3849493568619335,4.210923646989948,1,0.8471074368339533
5.7547998905240565,3.5869735054236296,3,0.023870005720098057
2.9048568631409437,7.73419246702126,5,0.0
4.841051594274857,11.410095224304536,4,0.0
1.8478678969229776,14.96792834955599,5,0.0
8.630064096630244,6.072943627028801,5,0.00022961305214830858
9.14890720822968,3.390942325546202,1,13.212505914680037
6.540715280100351,9.51669260330042,1,0.21762857495493168
1.6548820474875803,2.5092005620500726,2,0.04011107295521854
9.384500622127003,8.516044973387586,4,0.0021967606803897973
2.158512847939475,10.267508050292154,5,0.0
4.888771381455241,8.795745453840414,3,0.0018367985993091947
5.704025280352729,10.805507467232967,1,0.0893243889833263
3.9399198411474683,4.530634230178767,2,0.03719403021117794
7.531801258995013,11.792991588258218,4,0.0
9.758944426771807,8.136035083697529,2,0.049434971386325535
4.723537743302389,6.2510673611566805,4,0.00018845673483428079
2.428950579700107,12.372836552139585,1,0.016994146370661396
9.42395383811823,8.171726988012665,4,0.0010803856287042936
1.0932449044066592,5.658236163932804,2,0.001106028747260412
4.306513638368066,13.3062080555122,3,0.00015136382281441706
6.926262353982514,5.191557975912941,3,0.01596494911126958
9.804374980865495,3.910824599856192,4,0.05131773338001868
3.530056670769273,12.205314143667735,4,0.0
2.25875476107033,11.455200204666241,1,0.020274405658565395
7.254132707622632,4.466366071341068,3,0.024974745227190422
6.163047648131214,8.969878487408312,4,0.0
5.993137473288947,12.467912311985463,2,0.002955875268927968
5.660969887200155,2.962038030461476,5,0.0017061769363928964
4.319840280460884,13.991271003384819,2,0.0027015577246031226
6.03048437810109,3.07188698570667,3,0.13007233585916056
2.7789425959777123,2.22338365832983,3,0.017135706020079047
9.612273705640593,11.444723145293,1,0.644167901882952
8.135146907997683,8.37799496194151,4,0.000793380682692029
2.5982451129459085,12.654086477041421,2,0.0016935581278109295
4.012088664213051,4.988865001429852,1,0.9844876904855291
5.902797250463858,8.175798663996996,5,0.0
3.201628376375599,12.842427680677476,1,0.01758524738890418
1.3112420490500223,3.050074819228244,2,0.0010596570819398465
5.160329133934407,7.717350410409529,2,0.014088447713362803
4.1193506216326785,6.59662352688211,2,0.02402430596241498
7.206549815998988,2.2951794802657632,2,8.79078407856302
8.773198889170072,7.386906178796739,3,0.008557304033714146
7.757297358152178,8.69612596000867,2,0.021423588703250063
1.822425657382051,4.875592770737798,5,0.0
1.9646674365213146,5.783037721801372,5,0.0
1.335910516396514,5.837488047887176,1,0.04366147102797101
4.985410330918771,13.024335088483898,1,0.03004479703049466
1.930202765639888,10.942732376881771,4,0.0
5.445116226116026,3.0711141730079894,1,9.54697099367574
3.894421370162797,11.248623849850157,2,0.0029056263051592175
6.0749497366237,11.245189024468456,1,0.17474061288129428
8.373171500978055,8.192017678318091,4,7.324840759028525e-05
6.91312261082085,13.155985442792545,2,0.004691921568991976
9.515853358150466,13.42037089539638,3,0.001911148619735561
1.8824998956396977,4.905384839101968,3,0.0
3.2782672374255832,14.96402245155569,3,0.0
9.741325852763948,3.690721040587018,5,0.010151258175054214
3.4544033226943567,6.414859716744095,1,0.15563025117402196
3.71375968679493,8.001304556374928,1,0.05642961848911433
1.8455416506875584,13.969587098530534,4,0.0
8.775758061487608,7.632748966076828,5,0.00034192326340737344
3.5658343392585943,14.04041751181949,2,0.0015530555781999612
4.284194677227847,6.271105923489152,4,0.00025301985108787135
8.903121162180764,2.2677899615980093,5,0.18370796163985947
2.2227947545499,9.991754208589224,2,0.0007540398048117265
3.4160555798537615,9.793575679148486,2,0.002379464355881953
3.6191788955454296,3.7979949835203914,1,3.21424401983601
1.7548736031392982,5.384753626411016,3,0.0
1.57679731923216,6.230550813050979,4,0.0
5.005306296234389,3.19066859179293,1,8.95223223875981
1.2975062605855436,3.2748351906742177,3,0.0024154903364877306
1.2888229910972195,8.938649595803174,3,0.0
4.282019411192866,9.686446640766558,4,0.0
2.513861951563839,6.638667167347245,4,0.0
2.0511205644533805,10.755268912939567,5,0.0
4.570304920906391,4.416952402354491,2,0.12927853858153582
6.181331409404001,10.159404075985162,2,0.00810809510285393
3.6363641318970794,9.261115355139754,4,0.0
3.06865901717732,4.806959740765029,3,0.0024558842179050614
7.109590111210497,8.20249973942531,2,0.027964126682507195
5.599421671157857,3.084440963403959,4,0.02596049058125686
4.9643330717410405,13.153415892793133,1,0.08259383050185001
6.9367741680966795,8.596180437055992,3,0.001146593574650321
1.863676953531795,11.457124631835804,2,0.0006552399655813445
9.608789015866753,4.380716321707679,2,4.107136120871965
8.338873447324804,4.98925146635695,5,0.0025993746331743578
5.733321795405539,7.5955089101433675,3,0.004189536879692626
6.561713247755369,3.279641217148972,3,0.1215862109911391
5.405723935079476,6.697406264123482,4,0.0001045064091610918
2.620669878535588,12.136183400773902,1,0.019181261402667262
9.471291894024953,5.423058005168601,3,0.041124104459074606
9.183735698147425,6.5840258632540145,2,0.21347868978067777
5.741265754459155,10.523404175684059,5,0.0
2.2108789739893155,14.83654009443508,5,0.0
4.90239682667362,3.3394572730603156,4,0.001753037895516883
7.430610228113253,13.57419538674994,2,0.0036788578157122076
7.011287801466407,7.8265834532576495,3,0.001234806988012019
1.6895285939768958,14.425576883231178,2,0.0
3.974351950658826,13.59045178329276,4,0.0
4.915795698566125,14.625740290280053,4,0.0
9.689955907002147,10.752455571350623,2,0.026397079992167876
7.110222191190687,12.292613577534413,4,0.0
3.6573686923159907,13.10016167242996,4,0.0
4.099503740510398,9.402616189474447,4,0.0
9.75026098640609,10.838934029178933,5,0.0
7.936742435350088,5.728202022783633,1,8.074604419939424
3.4975984141206773,5.9965036560426075,5,0.0
7.361519572435733,4.484437530827023,2,0.24061749520501244
8.740619108865744,3.696570178494742,3,0.13436080072579812
1.4382817324384893,9.855822530853644,5,0.0
3.4696451557246273,9.873493442962497,1,0.04952337589915921
5.962694832932028,10.402361049565425,1,0.13231349875111673
1.7407510333493668,12.036474512954733,5,0.0
3.537608851286503,10.170759550923362,2,0.0031571954091770475
7.396631135805611,8.79456660247681,2,0.037208555523948646
8.3430274027838,10.535176100677212,1,0.3619547893387201
8.018289339574352,5.668135044365987,2,0.2362679784579456
4.907196261449553,13.895791279191474,2,0.001016459810946591
3.3069289744932777,13.004887465061426,4,0.0
3.218297218343595,8.987997011209814,4,0.0
3.451538629291023,3.1087578615625486,3,0.021263181294383354
3.5802869613214496,12.783195818510583,4,0.0
9.340047269470352,4.9740592896857105,2,1.7331381424229868
2.9035950925498075,4.507573962855074,2,0.03156620168043507
3.3552267229352544,14.83074669082565,1,0.01409167377507506
7.851474394814737,5.867884360935345,5,0.0002572176820149135
5.597694412107003,11.85288011584931,4,0.0
1.3691282096883712,2.7758125851408635,1,0.4139418133612011
1.874911864858153,6.83503005802049,2,0.002994536534320283
7.401387057076087,7.017787224717789,1,0.9956126107477248
3.7822070885422874,7.514367465596752,4,0.0
6.677279140123218,11.84883613135093,3,0.0003282274566910891
2.5692845766833035,13.618566309303802,1,0.011981374586604556
4.913348575190636,5.078891986423437,5,0.00037106492232246276
8.2612328036541,11.869271727932151,1,0.3812262577320181
8.493183921435186,6.890399680056026,3,0.00954281104677876
1.76226803320235,2.1128420399601415,3,0.01361863366675975
7.693005645438888,5.115269709172663,5,0.0005121236708662867
7.3614085238109865,2.9828499269644,4,0.05359488430307447
8.168664875779596,11.106600569301362,1,0.3555522569596963
8.256835743275012,13.590076172115532,2,0.004880827659317701
8.895326539050066,2.2929502423782315,2,10.305485697016252
1.3565010579382484,2.923065962991207,2,0.002051125335387555
5.382801137229077,11.23166675501371,3,0.002143539613452643
7.083434516560941,9.161547588272233,3,0.0019056812947902692
6.358555840362664,4.85791422141372,1,4.624105322569587
4.531631267876559,6.200963889900184,3,0.002093092811411556
6.793637921909166,5.630691026958993,5,0.00016799971335964398
2.6344702958458472,8.382598374011126,2,0.004831076334015194
2.3420407263619776,14.421728648591127,5,0.0
9.160997431379174,11.981686846353231,5,1.3888683948732478e-05
6.026412810654654,14.812793773721179,5,0.0
1.7777419874149498,3.1943038776462362,3,0.0023122842488552346
6.614253647588463,8.88020055191429,3,0.0019934029642611675
9.494779843048313,14.936428925653841,2,0.004677173236450746
3.011623099111718,12.673281642611746,5,0.0
1.2174668002193814,7.704308837753796,4,0.0
7.066025938807501,11.069591973370159,4,4.9464467982375744e-05
6.234220712472687,5.047169315421595,5,0.0
8.810283501077915,8.506923057047665,2,0.04095985036521634
3.610391937822807,6.084520641896756,3,0.0004310670584271441
6.149119054702385,2.8708272338988645,2,2.7649413671746856
9.4017483259891,3.0724059685634706,1,15.939433557140338
4.0967364461425335,4.967919697840383,2,0.03252627772063269
3.4416045373555217,2.908031182841803,3,0.021398534139349758
6.052598210504814,13.764114151724836,3,0.00030653562921693054
6.961947077675065,8.000633317046915,5,0.0
6.686128797578501,11.273321924589656,3,0.0012196820490030108
8.461001609351491,6.594602710201742,1,3.1950022379570404
6.838582180371548,2.2541609541147998,4,0.11574198653379289
3.318803064408637,2.314319488219471,4,0.022436899901752537
7.434568009088691,5.464802557110346,3,0.013329342727129727
8.833620753112314,4.997300631505461,5,0.004085714299872105
3.389756330978205,2.5931733053841346,2,0.34144598900363216
8.710847365314187,14.488776623633038,2,0.004947585046075571
2.8662405139762024,3.7831727310625585,3,0.0023798768789773475
1.9971703353922687,2.7235737932242507,4,0.0
4.480759863495969,2.447035129160537,1,11.917797881073998
5.070850360177412,10.668215518128132,2,0.0028511766396980645
4.103270827262943,6.68625657623983,4,0.0
9.928820989299524,12.701775797650225,2,0.013138381911500449
9.78953117367407,4.189966029161353,4,0.030717313419847347
2.672713811324184,9.48347905070043,1,0.02982246172337017
1.8049019002294462,2.160549939372288,5,0.0
6.425035459791401,8.092446956297868,3,0.002261501940265816
8.426285296135203,3.0564770192729216,5,0.014810401440687937
3.6350274147598145,9.272636466451065,1,0.06320201958490893
1.7105189965307848,11.773284221015246,3,0.0
4.825261642215122,9.394796144158741,5,0.0
7.8342012505900716,12.230695159674164,5,0.0
2.6719263877840733,12.178075977624696,1,0.019277504879271084
5.330876840765876,7.412734618406405,2,0.010388239365360203
1.0979689181674157,7.8701692310581235,3,0.0
5.699298577970085,9.352570941608455,4,0.0
8.20031672691353,5.78389899215656,4,0.0012302982009453345
5.238713437981078,14.868153203433767,5,0.0
8.68854139428769,6.754433911805759,1,3.1216458288867006
4.420252737482784,10.416870085784206,5,0.0
6.602971442382776,12.900619744114532,5,0.0
2.1290677379441423,11.144564812603049,2,0.0004373379650826288
7.2912499716004975,6.3940278369947166,5,0.0
6.6221541014319545,2.466387329697903,5,0.020383578356470693
3.865200201146824,13.047673813904773,1,0.02312224518442582
2.8091783536929213,14.952895087599478,5,0.0
3.744518858318317,4.845400279379724,3,0.0041054746697743475
6.599846977494334,3.7147716158867192,4,0.012493929670990767
2.240252375367504,9.149872021425335,1,0.034168737958463286
3.0277027664326805,2.264699418164758,2,0.08549909029901531
2.685678028185753,12.60396782697218,3,0.0
1.40140280647507,9.023058228933929,5,0.0
7.3030613899116705,7.946672248026972,5,2.8261378657147032e-05
9.480169210109754,9.01223386797,1,1.6305228109996197
8.934362192965605,12.769973232702277,3,0.0008889826913968853
2.864483050348849,11.777689840089963,5,0.0
3.8626287804400548,14.738087102696488,3,0.0
3.7212843718982502,3.754939799056089,5,0.0
1.7520260036979514,8.918038169356095,5,0.0
3.299629607943331,14.568547561091835,5,0.0
6.138314317972533,7.711761522716013,4,0.0001966840142189592
6.099971883569202,3.8813601585184276,5,0.006515477151655231
9.256449455272616,8.12978152916822,1,1.5019895544868425
6.618741273050514,12.521477594563535,4,8.488203355730443e-05
8.421816956126005,9.303161023534262,1,0.4670428418649635
3.7299797173167852,13.12734325596308,3,0.0
3.4111196124498147,5.114275999054855,4,0.0
5.800766178701244,6.208668209700025,3,0.004418226592505121
7.398457753708576,5.234258159990141,5,0.002432996032335362
6.498438897653738,8.098405603355122,5,0.0
8.271284799974122,13.333885347170378,5,0.0
7.113010813668916,3.0560968444280436,5,0.031317626280191684
9.090319225689584,3.250017941757532,4,0.2668843052240678
7.040121548954241,6.342767054080044,3,0.0042490161963780575
9.39254759000639,4.105829179191126,5,0.002496751999892196
6.133595714209352,7.784247037280913,2,0.01881177393464316
